event-id,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
209276379,2009-06-23 06:00:00.000,9.024,47.81183,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501796.79270275444,5295386.533669381,32N,Central European Time,2009-06-23 08:00:00.000
209276380,2009-06-23 11:00:00.000,9.0233,47.81417,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501744.30788437877,5295646.590408958,32N,Central European Time,2009-06-23 13:00:00.000
209276381,2009-06-23 13:00:00.000,9.0251,47.81117,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501879.16951098235,5295313.205976504,32N,Central European Time,2009-06-23 15:00:00.000
209276382,2009-06-23 23:00:00.000,9.0243,47.81117,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501819.27566237934,5295313.1868455345,32N,Central European Time,2009-06-24 01:00:00.000
209276383,2009-06-24 05:00:00.000,9.0246,47.81133,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501841.7301985292,5295330.976694907,32N,Central European Time,2009-06-24 07:00:00.000
209276384,2009-06-24 06:00:00.000,9.0251,47.8115,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501879.157606089,5295349.882894523,32N,Central European Time,2009-06-24 08:00:00.000
209276385,2009-06-24 11:00:00.000,9.0246,47.81133,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501841.7301985292,5295330.976694907,32N,Central European Time,2009-06-24 13:00:00.000
209276386,2009-06-24 13:00:00.000,9.0245,47.81117,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501834.2491245334,5295313.191570187,32N,Central European Time,2009-06-24 15:00:00.000
209276387,2009-06-24 16:00:00.000,9.0231,47.81433,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501729.3299722003,5295664.368673939,32N,Central European Time,2009-06-24 18:00:00.000
209276388,2009-06-24 17:00:00.000,9.0253,47.81133,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501894.13715507346,5295330.993603925,32N,Central European Time,2009-06-24 19:00:00.000
209276389,2009-06-24 18:00:00.000,9.0255,47.81117,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501909.1164352706,5295313.215774349,32N,Central European Time,2009-06-24 20:00:00.000
209276390,2009-06-24 23:00:00.000,9.0241,47.811,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501804.30808868795,5295294.287990533,32N,Central European Time,2009-06-25 01:00:00.000
209276391,2009-06-25 05:00:00.000,9.024,47.81167,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501796.7982219013,5295368.750919946,32N,Central European Time,2009-06-25 07:00:00.000
209276392,2009-06-25 16:00:00.000,9.0253,47.8115,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501894.1309733746,5295349.887774077,32N,Central European Time,2009-06-25 18:00:00.000
209276393,2009-06-25 17:00:00.000,9.0235,47.8145,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501759.2693376134,5295683.2718772525,32N,Central European Time,2009-06-25 19:00:00.000
209276394,2009-06-25 18:00:00.000,9.0235,47.81433,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501759.2750797831,5295664.377697155,32N,Central European Time,2009-06-25 20:00:00.000
209276395,2009-06-26 05:00:00.000,9.0236,47.81417,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501766.76678405557,5295646.597219939,32N,Central European Time,2009-06-26 07:00:00.000
209276396,2009-06-26 07:00:00.000,9.0251,47.8115,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501879.157606089,5295349.882894523,32N,Central European Time,2009-06-26 09:00:00.000
209276397,2009-06-26 13:00:00.000,9.0271,47.81083,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),502028.917375252,5295275.468177294,32N,Central European Time,2009-06-26 15:00:00.000
209276398,2009-06-26 16:00:00.000,9.0253,47.81133,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501894.13715507346,5295330.993603925,32N,Central European Time,2009-06-26 18:00:00.000
209276399,2009-06-26 18:00:00.000,9.0236,47.814,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501766.77255062957,5295627.703040936,32N,Central European Time,2009-06-26 20:00:00.000
209276400,2009-06-26 23:00:00.000,9.0245,47.81117,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501834.2491245334,5295313.191570187,32N,Central European Time,2009-06-27 01:00:00.000
209276401,2009-06-27 05:00:00.000,9.0238,47.8115,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501781.83071867976,5295349.852121385,32N,Central European Time,2009-06-27 07:00:00.000
209276402,2009-06-27 13:00:00.000,9.0253,47.81133,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501894.13715507346,5295330.993603925,32N,Central European Time,2009-06-27 15:00:00.000
209276403,2009-06-27 16:00:00.000,9.028,47.81133,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),502096.27827291004,5295331.063268309,32N,Central European Time,2009-06-27 18:00:00.000
209276404,2009-06-27 17:00:00.000,9.028,47.81167,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),502096.2645900795,5295368.851609092,32N,Central European Time,2009-06-27 19:00:00.000
209276405,2009-06-27 18:00:00.000,9.0281,47.81167,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),502103.7512492718,5295368.854324794,32N,Central European Time,2009-06-27 20:00:00.000
209276406,2009-06-28 05:00:00.000,9.0253,47.81117,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501894.14297312766,5295313.210856063,32N,Central European Time,2009-06-28 07:00:00.000
209276407,2009-06-28 13:00:00.000,9.0253,47.81133,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501894.13715507346,5295330.993603925,32N,Central European Time,2009-06-28 15:00:00.000
209276408,2009-06-28 16:00:00.000,9.0253,47.81133,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501894.13715507346,5295330.993603925,32N,Central European Time,2009-06-28 18:00:00.000
209276409,2009-06-28 17:00:00.000,9.0281,47.81167,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),502103.7512492718,5295368.854324794,32N,Central European Time,2009-06-28 19:00:00.000
209276410,2009-06-28 18:00:00.000,9.0281,47.8115,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),502103.75811513007,5295349.960154125,32N,Central European Time,2009-06-28 20:00:00.000
209276411,2009-06-28 23:00:00.000,9.0248,47.81117,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501856.7093177604,5295313.198729778,32N,Central European Time,2009-06-29 01:00:00.000
209276412,2009-06-29 05:00:00.000,9.0241,47.81183,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501804.2793389734,5295386.535997817,32N,Central European Time,2009-06-29 07:00:00.000
209276413,2009-06-29 07:00:00.000,9.0283,47.81117,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),502118.74490502925,5295313.288696651,32N,Central European Time,2009-06-29 09:00:00.000
209276414,2009-06-29 16:00:00.000,9.0251,47.81117,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501879.16951098235,5295313.205976504,32N,Central European Time,2009-06-29 18:00:00.000
209276415,2009-06-29 17:00:00.000,9.024,47.81167,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501796.7982219013,5295368.750919946,32N,Central European Time,2009-06-29 19:00:00.000
209276416,2009-06-29 18:00:00.000,9.0235,47.8125,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501759.3368915624,5295460.987441129,32N,Central European Time,2009-06-29 20:00:00.000
209276417,2009-06-30 05:00:00.000,9.0236,47.8145,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501766.755590073,5295683.27415726,32N,Central European Time,2009-06-30 07:00:00.000
209276418,2009-06-30 07:00:00.000,9.04,47.813,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),502994.58722422353,5295517.065737975,32N,Central European Time,2009-06-30 09:00:00.000
209276419,2009-06-30 17:00:00.000,9.024,47.81183,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501796.79270275444,5295386.533669381,32N,Central European Time,2009-06-30 19:00:00.000
209276420,2009-07-01 06:00:00.000,9.0253,47.81133,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501894.13715507346,5295330.993603925,32N,Central European Time,2009-07-01 08:00:00.000
209276421,2009-07-01 11:00:00.000,9.0253,47.81133,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501894.13715507346,5295330.993603925,32N,Central European Time,2009-07-01 13:00:00.000
209276422,2009-07-01 13:00:00.000,9.0236,47.812,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501766.8403914997,5295405.418624284,32N,Central European Time,2009-07-01 15:00:00.000
209276423,2009-07-01 16:00:00.000,9.024,47.81167,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501796.7982219013,5295368.750919946,32N,Central European Time,2009-07-01 18:00:00.000
209276424,2009-07-01 17:00:00.000,9.024,47.81167,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501796.7982219013,5295368.750919946,32N,Central European Time,2009-07-01 19:00:00.000
209276425,2009-07-01 18:00:00.000,9.024,47.81233,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501796.77545532933,5295442.10476458,32N,Central European Time,2009-07-01 20:00:00.000
209276426,2009-07-01 23:00:00.000,9.0231,47.814,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501729.34092899243,5295627.6917377,32N,Central European Time,2009-07-02 01:00:00.000
209276427,2009-07-02 05:00:00.000,9.024,47.81167,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501796.7982219013,5295368.750919946,32N,Central European Time,2009-07-02 07:00:00.000
209276428,2009-07-02 06:00:00.000,9.024,47.81167,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501796.7982219013,5295368.750919946,32N,Central European Time,2009-07-02 08:00:00.000
209276429,2009-07-02 09:00:00.000,9.0251,47.81133,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501879.1637389207,5295330.988724369,32N,Central European Time,2009-07-02 11:00:00.000
209276430,2009-07-02 16:00:00.000,9.0253,47.81117,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501894.14297312766,5295313.210856063,32N,Central European Time,2009-07-02 18:00:00.000
209276431,2009-07-02 18:00:00.000,9.0243,47.81217,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501819.24073657254,5295424.329027929,32N,Central European Time,2009-07-02 20:00:00.000
209276432,2009-07-02 23:00:00.000,9.024,47.814,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501796.71784792986,5295627.712257792,32N,Central European Time,2009-07-03 01:00:00.000
209276433,2009-07-03 05:00:00.000,9.0246,47.81117,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501841.7358556095,5295313.193947035,32N,Central European Time,2009-07-03 07:00:00.000
209276434,2009-07-03 06:00:00.000,9.0253,47.81117,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501894.14297312766,5295313.210856063,32N,Central European Time,2009-07-03 08:00:00.000
209276435,2009-07-03 16:00:00.000,9.0281,47.81167,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),502103.7512492718,5295368.854324794,32N,Central European Time,2009-07-03 18:00:00.000
209276436,2009-07-03 18:00:00.000,9.028,47.812,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),502096.25130961393,5295405.528530237,32N,Central European Time,2009-07-03 20:00:00.000
209276437,2009-07-03 23:00:00.000,9.0251,47.81133,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),501879.1637389207,5295330.988724369,32N,Central European Time,2009-07-04 01:00:00.000
209276438,2009-07-04 05:00:00.000,9.028,47.81133,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),502096.27827291004,5295331.063268309,32N,Central European Time,2009-07-04 07:00:00.000
209276439,2009-07-04 06:00:00.000,9.0281,47.81167,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),502103.7512492718,5295368.854324794,32N,Central European Time,2009-07-04 08:00:00.000
209276440,2009-07-04 09:00:00.000,9.0281,47.81167,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),502103.7512492718,5295368.854324794,32N,Central European Time,2009-07-04 11:00:00.000
209276441,2009-07-04 11:00:00.000,9.028,47.81167,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),502096.2645900795,5295368.851609092,32N,Central European Time,2009-07-04 13:00:00.000
209276442,2009-07-04 13:00:00.000,9.0281,47.81167,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),502103.7512492718,5295368.854324794,32N,Central European Time,2009-07-04 15:00:00.000
209276443,2009-07-04 16:00:00.000,9.0283,47.81167,gps,Anas platyrhynchos,41725,41725A,Navigation and migration in European mallards (van Toor et al. 2013),502118.7245676548,5295368.859785245,32N,Central European Time,2009-07-04 18:00:00.000
